
v_akpub_adm_group: ['nId', 'wstrName', 'nParentId', 'nVServer']
(0, '受管理设备', 2, None)
(1, '未分配的设备', None, None)
(4, 'WORKGROUP', 1, None)
(5, 'CCYY', 1, None)
(6, 'MSHOME', 1, None)
(7, '网络反攻击阻断组', 0, None)
(8, '住院部203网段', 0, None)
(9, '住院部202网段', 0, None)
(10, '住院部201网段', 0, None)
(11, '后勤204网段', 0, None)
(12, '检验科', 0, None)
(13, '物理服务器', 0, None)
(14, '206网段', 0, None)
(15, 'ts', 0, None)

v_akpub_host: ['nId', 'strName', 'wstrDisplayName', 'bIsSlaveServer', 'bHasUpadateAgent', 'wstrDnsName', 'wstrDnsDomain', 'wstrWinName', 'wstrWinDomain', 'tmLastVisible', 'tmLastInfoUpdate', 'tmLastUpdate', 'tmLastNagentConnected', 'tmLastFullScan', 'nGroup', 'nStatus', 'nVersionMajor', 'nVersionMinor', 'nComputerType', 'nPlatformType', 'nIp', 'nConnectionIp', 'bKeepConnection', 'nVirusCount', 'nUncured', 'nLastRtpState', 'nLastRtpErrorCode', 'wstrComment', 'nVServer', 'nSpMajor', 'nSpMinor', 'nProcType', 'binUserOwner', 'bCustomUserOwner', 'qwNagentBuild', 'bWuaSwitched', 'tmSystemLastStarted', 'bRebootRequired', 'nRebootRequestReason', 'tmRebootRequestTime', 'nEncryptionStatus', 'tmLastUaSearch', 'nVisibilityTimeout', 'bVmVdi', 'nVmType', 'nPkgMgrType']
(1, 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'PC1', False, False, 'pc1', '', 'PC1', 'WORKGROUP', datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 26, 4, 50, 10), datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 20, 11, 0, 54), 0, 29, 6, 1, 69639, 2, 2130706433, 2130706433, True, 1, 0, 4, -1, None, 0, 1, 0, 2, None, False, 2814766969454592, False, datetime.datetime(2019, 12, 26, 6, 18, 23), False, 0, None, None, datetime.datetime(2019, 12, 26, 0, 0), 1440, False, 3, 0)
(2, '0d0cfdee-9ad7-4a6d-8956-2b717d9248f0', '0d0cfdee-9ad7-4a6d-8956-2b717d9248f0', True, False, '192.0.0.44', '', '192.0.0.44', '', datetime.datetime(2019, 12, 26, 4, 16, 12, 400000), datetime.datetime(2019, 12, 26, 4, 16, 12, 400000), None, None, None, 3, 0, None, None, None, None, None, 0, False, 0, 0, 0, 0, None, 0, 0, 0, 0, None, False, 0, False, None, False, 0, None, None, None, 1440, False, 0, 0)
(120394, 1, '查找漏洞和所需更新', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', '1103', '1.0.0.0', '10.4.343', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 25), datetime.datetime(2019, 12, 24, 9, 17, 26, 767000), 32, None, None, None, None, None, None, None, None, None, 199, 0)
(120395, 1, '查找漏洞和所需更新', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', '1103', '1.0.0.0', '10.4.343', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 23, 327000), datetime.datetime(2019, 12, 24, 9, 17, 23, 327000), 1, None, None, None, None, None, None, None, None, None, 199, 0)
(120396, 1, '全盘病毒扫描xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 23, 330000), datetime.datetime(2019, 12, 24, 9, 17, 23, 330000), 1, None, None, None, None, None, None, None, None, None, 199, 0)
(120397, 1, '快速病毒扫描xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 23, 337000), datetime.datetime(2019, 12, 24, 9, 17, 23, 337000), 1, None, None, None, None, None, None, None, None, None, 199, 0)
(120398, 1, '添加授权许可xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 23, 340000), datetime.datetime(2019, 12, 24, 9, 17, 23, 340000), 1, None, None, None, None, None, None, None, None, None, 199, 0)
(120399, 1, '更新xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 23, 343000), datetime.datetime(2019, 12, 24, 9, 17, 23, 343000), 1, None, None, None, None, None, None, None, None, None, 199, 0)
(120400, 1, '全盘病毒扫描xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 27), datetime.datetime(2019, 12, 24, 9, 17, 29, 840000), 32, None, None, None, None, None, None, None, None, None, 199, 0)
(120401, 1, '快速病毒扫描xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 29), datetime.datetime(2019, 12, 24, 9, 17, 33, 943000), 32, None, None, None, None, None, None, None, None, None, 199, 0)
(120402, 1, '添加授权许可xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 33), datetime.datetime(2019, 12, 24, 9, 17, 37, 47000), 32, None, None, None, None, None, None, None, None, None, 199, 0)
(120403, 1, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', '1103', '1.0.0.0', '10.4.343', 'KLNAG_EV_PATCH_INSTALL_STARTING', 'KLNAG_EV_PATCH_INSTALL_STARTING', "已经开始安装程序'1103'模块更新'patch_10_4_343_nagent_b..exe'。", datetime.datetime(2019, 12, 24, 9, 16, 45), datetime.datetime(2019, 12, 24, 9, 17, 39, 140000), None, 'patch_10_4_343_nagent_b..exe', None, '1103', '{941c2d75-214f-416c-a3b2-4ab20422e798}', None, None, None, None, None, 199, 0)
(120404, 1, '更新xp', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 17, 36), datetime.datetime(2019, 12, 24, 9, 17, 40, 167000), 32, None, None, None, None, None, None, None, None, None, 199, 0)
(120405, 4, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLSRV_HOST_STATUS_CRITICAL', 'KLSRV_HOST_STATUS_CRITICAL', "设备 'ZNBD018' 的状态更改为严重： 保护中断.", datetime.datetime(2019, 12, 24, 9, 17, 46), datetime.datetime(2019, 12, 24, 9, 17, 48, 390000), None, "设备 'ZNBD018' 的状态更改为严重： 保护中断.", None, None, None, None, None, None, None, None, 1, 0)
(120406, 1, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', '1103', '1.0.0.0', '10.4.343', 'KLNAG_EV_PATCH_INSTALLED_SUCCESSFULLY', 'KLNAG_EV_PATCH_INSTALLED_SUCCESSFULLY', "已经成功安装完成'1103'程序模块的更新'patch_10_4_343_nagent_b..exe'。", datetime.datetime(2019, 12, 24, 9, 18, 5), datetime.datetime(2019, 12, 24, 9, 18, 54, 283000), None, 'patch_10_4_343_nagent_b..exe', None, '1103', '{941c2d75-214f-416c-a3b2-4ab20422e798}', None, None, None, None, None, 199, 0)
(120407, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 11), datetime.datetime(2019, 12, 24, 9, 19, 0, 463000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120408, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 11), datetime.datetime(2019, 12, 24, 9, 19, 0, 463000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120409, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 11), datetime.datetime(2019, 12, 24, 9, 19, 0, 463000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120410, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 11), datetime.datetime(2019, 12, 24, 9, 19, 0, 463000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120411, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 12), datetime.datetime(2019, 12, 24, 9, 19, 0, 463000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120412, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 18, 11), datetime.datetime(2019, 12, 24, 9, 19, 0, 477000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120413, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 18, 11), datetime.datetime(2019, 12, 24, 9, 19, 0, 477000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120414, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 18, 12), datetime.datetime(2019, 12, 24, 9, 19, 0, 477000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120415, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 14), datetime.datetime(2019, 12, 24, 9, 19, 5, 657000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120416, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 14), datetime.datetime(2019, 12, 24, 9, 19, 5, 657000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120417, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 14), datetime.datetime(2019, 12, 24, 9, 19, 5, 657000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120418, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 15), datetime.datetime(2019, 12, 24, 9, 19, 5, 673000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120419, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 18, 16), datetime.datetime(2019, 12, 24, 9, 19, 5, 673000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120420, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 18, 12), datetime.datetime(2019, 12, 24, 9, 19, 5, 673000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120421, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 18, 18), datetime.datetime(2019, 12, 24, 9, 19, 5, 673000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120422, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 18, 18), datetime.datetime(2019, 12, 24, 9, 19, 9, 790000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120423, 1, '添加授权许可', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 19, 14, 30000), datetime.datetime(2019, 12, 24, 9, 19, 14, 30000), 1, None, None, None, None, None, None, None, None, None, 199, 0)
(120424, 1, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLAUD_EV_OBJECTMODIFY', 'KLAUD_EV_OBJECTMODIFY', '特定设备"添加授权许可"的任务已由用户"KASPERSKY\\Administrator"添加。', datetime.datetime(2019, 12, 24, 9, 19, 14), datetime.datetime(2019, 12, 24, 9, 19, 20, 70000), None, '添加授权许可', 'Kaspersky Endpoint Security 10 for Windows', 'KASPERSKY\\Administrator', '10.2.4.0', 'KES', None, None, '136/2/1', None, 1, 0)
(120425, 1, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLAUD_EV_TASK_STATE_CHANGED', 'KLAUD_EV_TASK_STATE_CHANGED', '特定设备"添加授权许可"的任务已由用户"KASPERSKY\\Administrator"开始。', datetime.datetime(2019, 12, 24, 9, 19, 14), datetime.datetime(2019, 12, 24, 9, 19, 20, 70000), None, '添加授权许可', 'Kaspersky Endpoint Security 10 for Windows', 'KASPERSKY\\Administrator', '10.2.4.0', 'KES', None, None, None, None, 1, 0)
(120426, 1, '添加授权许可', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLEVP_GroupTaskSyncState', 'KLEVP_GroupTaskSyncState', None, datetime.datetime(2019, 12, 24, 9, 20, 23), datetime.datetime(2019, 12, 24, 9, 20, 25, 60000), 32, None, None, None, None, None, None, None, None, None, 199, 0)
(120427, 1, '添加授权许可', 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 24, 9, 19, 43), datetime.datetime(2019, 12, 24, 9, 20, 34, 343000), 4, None, None, None, None, None, None, None, None, None, 199, 0)
(120428, 4, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', 'GNRL_EV_LICENSE_EXPIRATION', 'GNRL_EV_LICENSE_EXPIRATION', '<GNRL_EA_DESCRIPTION> for GNRL_EV_LICENSE_EXPIRATION', datetime.datetime(2019, 12, 24, 9, 19, 43), datetime.datetime(2019, 12, 24, 9, 20, 36, 417000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120429, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 44), datetime.datetime(2019, 12, 24, 9, 20, 41, 567000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120430, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 44), datetime.datetime(2019, 12, 24, 9, 20, 41, 597000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120431, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 44), datetime.datetime(2019, 12, 24, 9, 20, 41, 627000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120432, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 47), datetime.datetime(2019, 12, 24, 9, 20, 41, 627000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120433, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 47), datetime.datetime(2019, 12, 24, 9, 20, 41, 643000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120434, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 48), datetime.datetime(2019, 12, 24, 9, 20, 41, 643000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120435, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 49), datetime.datetime(2019, 12, 24, 9, 20, 41, 660000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120436, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 50), datetime.datetime(2019, 12, 24, 9, 20, 41, 690000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120437, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000e2', '000000e2', '<GNRL_EA_DESCRIPTION> for 000000e2', datetime.datetime(2019, 12, 24, 9, 19, 43), datetime.datetime(2019, 12, 24, 9, 20, 41, 720000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120438, 2, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d6', '000000d6', '<GNRL_EA_DESCRIPTION> for 000000d6', datetime.datetime(2019, 12, 24, 9, 19, 43), datetime.datetime(2019, 12, 24, 9, 20, 41, 753000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120439, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 51), datetime.datetime(2019, 12, 24, 9, 20, 45, 667000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120440, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 57), datetime.datetime(2019, 12, 24, 9, 20, 45, 667000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120441, 3, None, 0, '受管理设备', '584da0b5-c733-4b93-ba6c-121fb73e29ff', 'KES', '10.2.4.0', '10.2.4.674', '000000d4', '000000d4', '<GNRL_EA_DESCRIPTION> for 000000d4', datetime.datetime(2019, 12, 24, 9, 19, 59), datetime.datetime(2019, 12, 24, 9, 20, 50, 863000), None, None, None, None, None, None, None, None, None, None, 199, 0)
(120442, 2, '文件反病毒', 0, '受管理设备', 'a157d566-0b32-43c0-a756-d2f7e92dc52c', 'KES', '10.3.0.0', '10.3.3.275', '0000012f', '0000012f', '事件类型:     检测到可能被犯罪分子利用以破坏您的计算机或个人数据的合法软件\r\n应用程序\\名称:     Device Driver Repair and Update Service\r\n应用程序\\路径:     C:\\Program Files (x86)\\MyDrivers\\DriverGenius\\\r\n应用程序\\进程 ID:     2040\r\n用户:     1-PC\\mzys (活动用户)\r\n组件:     文件反病毒\r\n结果\\描述:     检测到威胁\r\n结果\\类型:     可能会被犯罪分子利用以破坏您的计算机或个人数据的合法软件\r\n结果\\名称:     not-a-virus:RemoteAdmin.Win32.RAdmin.vpt\r\n结果\\威胁级别:     低\r\n结果\\精确度:     确切\r\n对象:     C:\\Windows\\SysWOW64\\rserver30\\rserver3.exe\r\n对象\\类型:     文件\r\n对象\\路径:     C:\\Windows\\SysWOW64\\rserver30\\\r\n对象\\名称:     rserver3.exe\r\n原因:     本地数据库\r\n数据库发布日期:     2019/12/24 14:42:00\r\n', datetime.datetime(2019, 12, 24, 9, 25, 20), datetime.datetime(2019, 12, 24, 9, 28, 1, 80000), None, None, None, None, None, None, None, None, None, None, 193, 0)
(120443, 4, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLSRV_HOST_STATUS_CRITICAL', 'KLSRV_HOST_STATUS_CRITICAL', "设备 'ZNBD018' 的状态更改为严重： 保护中断.", datetime.datetime(2019, 12, 24, 9, 35, 57), datetime.datetime(2019, 12, 24, 9, 36), None, "设备 'ZNBD018' 的状态更改为严重： 保护中断.", None, None, None, None, None, None, None, None, 1, 0)
(120444, 4, '保护', 0, '受管理设备', '914eedb3-c765-49f6-81ca-a63a3698bfca', 'KES', '10.3.0.0', '10.3.0.6294', '000007e7', '000007e7', '事件类型:     KSN 服务器不可用\r\n应用程序\\名称:     Kaspersky Endpoint Security 10 for Windows\r\n应用程序\\路径:     C:\\Program Files (x86)\\Kaspersky Lab\\Kaspersky Endpoint Security 10 for Windows SP2\\\r\n用户:     防保科132\\mzys (活动用户)\r\n组件:     保护\r\n', datetime.datetime(2019, 12, 24, 9, 39, 35), datetime.datetime(2019, 12, 24, 9, 40, 36, 107000), None, None, None, None, None, None, None, None, None, None, 204, 0)
(120445, 1, '保护', 0, '受管理设备', '914eedb3-c765-49f6-81ca-a63a3698bfca', 'KES', '10.3.0.0', '10.3.0.6294', '000007e6', '000007e6', '事件类型:     KSN 服务可用\r\n应用程序\\名称:     Kaspersky Endpoint Security 10 for Windows\r\n应用程序\\路径:     C:\\Program Files (x86)\\Kaspersky Lab\\Kaspersky Endpoint Security 10 for Windows SP2\\\r\n用户:     防保科132\\mzys (活动用户)\r\n组件:     保护\r\n', datetime.datetime(2019, 12, 24, 9, 40, 35), datetime.datetime(2019, 12, 24, 9, 41, 25, 387000), None, None, None, None, None, None, None, None, None, None, 204, 0)
(120446, 1, '安装更新', 0, '受管理设备', '914eedb3-c765-49f6-81ca-a63a3698bfca', 'KES', '10.3.0.0', '10.3.0.6294', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 24, 9, 42, 22), datetime.datetime(2019, 12, 24, 9, 43, 11, 357000), 1, None, None, None, None, None, None, None, None, None, 204, 0)
(120447, 1, '添加密钥', 0, '受管理设备', '914eedb3-c765-49f6-81ca-a63a3698bfca', 'KES', '10.3.0.0', '10.3.0.6294', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 24, 9, 42, 26), datetime.datetime(2019, 12, 24, 9, 43, 15, 460000), 4, None, None, None, None, None, None, None, None, None, 204, 0)
(120448, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '任务开始', datetime.datetime(2019, 12, 24, 9, 43, 18), datetime.datetime(2019, 12, 24, 9, 43, 21, 607000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(120449, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-05.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 24, 9, 43, 18), datetime.datetime(2019, 12, 24, 9, 43, 21, 607000), 1, 'http://dnl-05.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(120450, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-07.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 24, 9, 43, 19), datetime.datetime(2019, 12, 24, 9, 43, 21, 623000), 1, 'http://dnl-07.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(120451, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-12.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 24, 9, 43, 23), datetime.datetime(2019, 12, 24, 9, 43, 27, 817000), 1, 'http://dnl-12.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
